DD,MM,YYYY,Type,DocRef,CustomerID,ProductID,Quantity,Amount,Cost
19,5,2011,Credit,129696,IT23,44994,40,1040,676
19,5,2011,Credit,129696,IT23,41305,15,1069.5,773
19,5,2011,Credit,129696,IT23,45508,20,1750,1210
19,5,2011,Credit,129696,IT23,45534,38,1886.11,1321
19,5,2011,Credit,129696,IT23,40070,300,4290,3227
20,5,2011,Credit,129697,IA09,44806,50,14400,9899
20,5,2011,Credit,129698,IG01,43839,50,497.35,408
20,5,2011,Credit,129698,IG01,30262,270,1167.92,951
20,5,2011,Credit,129698,IG01,10379,200,1288.7,1051
21,5,2011,Credit,129699,IK11,30056,1,233.28,166
21,5,2011,Credit,129699,IK11,45774,49,2945.18,2253
21,5,2011,Credit,129699,IK11,45766,20,16578.3,11875
21,5,2011,Credit,129699,IK11,45767,25,22967.25,16705
21,5,2011,Credit,129700,IS06,10302,4,184.71,119
21,5,2011,Credit,129700,IS06,43839,50,485.28,408
21,5,2011,Credit,129700,IS06,41222,2,800,292
21,5,2011,Credit,129700,IS06,40155,250,1075,826
21,5,2011,Credit,129700,IS06,43838,60,1589.07,1351
21,5,2011,Credit,129700,IS06,30262,600,2487.01,2110
21,5,2011,Credit,129700,IS06,10263,20,3515.2,3104
21,5,2011,Credit,129700,IS06,10379,600,3694.2,3140
21,5,2011,Credit,129701,IT04,43938,80,140.4,110
21,5,2011,Credit,129701,IT04,45126,80,141.75,115
21,5,2011,Credit,129701,IT04,42919,90,142.5,98
21,5,2011,Credit,129701,IT04,45128,60,162,129
21,5,2011,Credit,129701,IT04,40487,200,200,86
21,5,2011,Credit,129701,IT04,45152,60,204.75,161
21,5,2011,Credit,129701,IT04,10584,6,285.6,188
21,5,2011,Credit,129701,IT04,10458,4,311.4,217
21,5,2011,Credit,129701,IT04,30347,4,402.48,274
21,5,2011,Credit,129701,IT04,41999,480,480,281
21,5,2011,Credit,129701,IT04,40726,54,668.64,386
21,5,2011,Credit,129701,IT04,43873,20,754,529
21,5,2011,Credit,129701,IT04,30053,20,779.4,550
21,5,2011,Credit,129701,IT04,40728,20,1071.36,721
21,5,2011,Credit,129701,IT04,41653,40,1275.84,892
21,5,2011,Credit,129701,IT04,45494,20,1429.48,1056
21,5,2011,Credit,129701,IT04,45632,20,1550,925
21,5,2011,Credit,129701,IT04,45534,30,1595.52,1090
21,5,2011,Credit,129701,IT04,10574,30,1741.6,1136
21,5,2011,Credit,129701,IT04,45508,40,3600,2469
21,5,2011,Credit,129701,IT04,43278,1000,8000,6032
23,5,2011,Credit,129702,MS10,43244,112,199.93,156
23,5,2011,Credit,129702,MS10,43244,120,221.82,168
23,5,2011,Credit,129702,MS10,41686,60,290.6,220
23,5,2011,Credit,129702,MS10,42895,192,342.73,263
23,5,2011,Credit,129702,MS10,42894,200,369.7,278
23,5,2011,Credit,129702,MS10,41687,88,426.21,330
23,5,2011,Credit,129702,MS10,41690,100,432.73,335
23,5,2011,Credit,129702,MS10,42925,102,463.82,359
23,5,2011,Credit,129702,MS10,41686,100,471.22,367
23,5,2011,Credit,129702,MS10,42926,108,477.85,370
23,5,2011,Credit,129702,MS10,41688,120,496.94,385
23,5,2011,Credit,129702,MS10,42742,287,512.31,393
23,5,2011,Credit,129702,MS10,41675,209,518.07,403
23,5,2011,Credit,129702,MS10,41681,298,531.95,408
23,5,2011,Credit,129702,MS10,42894,323,576.57,449
23,5,2011,Credit,129702,MS10,41685,124,584.32,453
23,5,2011,Credit,129702,MS10,41684,132,627.04,487
23,5,2011,Credit,129702,MS10,42927,154,656.63,507
23,5,2011,Credit,129702,MS10,44785,94,711.74,534
23,5,2011,Credit,129702,MS10,41689,173,716.42,555
23,5,2011,Credit,129702,MS10,41676,300,718.25,561
23,5,2011,Credit,129702,MS10,44786,110,763.09,578
23,5,2011,Credit,129702,MS10,41673,303,836.94,648
23,5,2011,Credit,129702,MS10,41984,210,869.65,674
23,5,2011,Credit,129702,MS10,41985,216,894.49,693
23,5,2011,Credit,129702,MS10,41688,222,919.34,713
23,5,2011,Credit,129702,MS10,41680,544,971.07,756
23,5,2011,Credit,129702,MS10,41686,228,1074.39,836
23,5,2011,Credit,129702,MS10,44798,202,1093.71,822
23,5,2011,Credit,129702,MS10,44797,217,1257.54,942
23,5,2011,Credit,129702,MS10,42289,798,1424.48,1093
23,5,2011,Credit,129702,MS10,44007,204,1432.45,1067
23,5,2011,Credit,129702,MS10,42288,811,1447.68,1111
23,5,2011,Credit,129702,MS10,42743,815,1454.82,1117
23,5,2011,Credit,129702,MS10,41679,808,1476.51,1155
23,5,2011,Credit,129702,MS10,44009,322,1498.27,1130
23,5,2011,Credit,129702,MS10,41679,800,1509.26,1144
23,5,2011,Credit,129702,MS10,40184,234,1623.3,1135
23,5,2011,Credit,129702,MS10,42924,348,1751.73,1354
23,5,2011,Credit,129702,MS10,41677,832,1756.16,1356
23,5,2011,Credit,129702,MS10,44008,296,1803,1344
23,5,2011,Credit,129702,MS10,41672,624,1950.61,1510
23,5,2011,Credit,129702,MS10,41674,800,2013.48,1568
23,5,2011,Credit,129702,MS10,41678,1080,2060.35,1609
23,5,2011,Credit,129702,MS10,45780,414,2136.49,1619
23,5,2011,Credit,129702,MS10,40204,356,2168.47,1627
23,5,2011,Credit,129702,MS10,43582,416,2269.99,1567
23,5,2011,Credit,129702,MS10,40184,405,2484.07,1964
23,5,2011,Credit,129702,MS10,43582,614,2882.91,2312
23,5,2011,Credit,129702,MS10,42923,594,3424.7,2655
23,5,2011,Credit,129702,MS10,43583,633,3507.64,2633
23,5,2011,Credit,129702,MS10,43581,829,4137.87,3100
23,5,2011,Credit,129702,MS10,43580,845,4825.37,3634
23,5,2011,Credit,129703,MS10,10666,10,134.4,91
23,5,2011,Credit,129703,MS10,10175,10,161.7,109
23,5,2011,Credit,129703,MS10,10174,10,187.32,127
23,5,2011,Credit,129703,MS10,10094,80,218.01,141
23,5,2011,Credit,129703,MS10,41531,2,235.2,130
23,5,2011,Credit,129703,MS10,41205,1,262.5,118
23,5,2011,Credit,129703,MS10,41533,3,352.8,196
23,5,2011,Credit,129703,MS10,41534,3,352.8,195
23,5,2011,Credit,129703,MS10,10093,200,413.28,267
23,5,2011,Credit,129703,MS10,45321,10,430.08,291
23,5,2011,Credit,129703,MS10,41025,10,443.1,305
23,5,2011,Credit,129703,MS10,45671,10,469.98,323
23,5,2011,Credit,129703,MS10,10031,20,487.2,262
23,5,2011,Credit,129703,MS10,45325,10,501.06,344
23,5,2011,Credit,129703,MS10,41343,10,576.66,396
23,5,2011,Credit,129703,MS10,45670,20,628.32,425
23,5,2011,Credit,129703,MS10,45324,20,716.52,472
23,5,2011,Credit,129703,MS10,45318,20,853.44,587
23,5,2011,Credit,129703,MS10,45317,20,908.04,624
23,5,2011,Credit,129703,MS10,45665,10,1175,339
23,5,2011,Credit,129703,MS10,41532,10,1176,647
23,5,2011,Credit,129703,MS10,41345,40,1352.4,930
23,5,2011,Credit,129703,MS10,41346,40,1533.84,1054
23,5,2011,Credit,129703,MS10,41476,500,1722,601
23,5,2011,Credit,129703,MS10,45675,20,2040,589
23,5,2011,Credit,129703,MS10,40072,20,2066,597
23,5,2011,Credit,129703,MS10,40045,30,2442,705
23,5,2011,Credit,129703,MS10,45751,30,2571,742
23,5,2011,Credit,129703,MS10,45669,20,2704,781
23,5,2011,Credit,129703,MS10,40046,30,2766,798
23,5,2011,Credit,129703,MS10,10058,600,3150,1987
23,5,2011,Credit,129703,MS10,40075,40,4376,1263
23,5,2011,Credit,129703,MS10,45666,90,6435,1857
23,5,2011,Credit,129703,MS10,10202,90,8568,2472
23,5,2011,Credit,129703,MS10,45667,120,10020,2893
23,5,2011,Credit,129703,MS10,10126,5000,22050,16200
23,5,2011,Credit,129704,IJ01,10022,5,40,18
23,5,2011,Credit,129704,IJ01,10025,5,40,17
23,5,2011,Credit,129704,IJ01,10026,15,120,54
23,5,2011,Credit,129704,IJ01,45617,160,147.56,102
23,5,2011,Credit,129704,IJ01,44499,200,160,118
23,5,2011,Credit,129704,IJ01,45103,160,164,122
23,5,2011,Credit,129704,IJ01,40343,200,164.16,118
23,5,2011,Credit,129704,IJ01,41449,100,240,155
23,5,2011,Credit,129704,IJ01,10605,400,316.16,230
23,5,2011,Credit,129704,IJ01,45606,400,326.04,240
23,5,2011,Credit,129704,IJ01,45149,82,475.6,362
23,5,2011,Credit,129704,IJ01,41403,200,480,310
23,5,2011,Credit,129704,IJ01,45607,600,485.64,349
23,5,2011,Credit,129704,IJ01,45104,640,647.2,487
23,5,2011,Credit,129704,IJ01,41417,200,6400,5222
23,5,2011,Credit,129704,IJ01,43242,500,18000,14666
26,5,2011,Credit,129705,IA14,43461,51,5578.45,4708
26,5,2011,Credit,129706,IT12,40154,50,230,163
26,5,2011,Credit,129706,IT12,40155,50,230,165
26,5,2011,Credit,129706,IT12,40161,50,230,161
26,5,2011,Credit,129706,IT12,41535,7,665,454
26,5,2011,Credit,129706,IT12,41534,8,760,519
26,5,2011,Credit,129706,IT12,41533,10,950,654
26,5,2011,Credit,129706,IT12,41531,15,1425,971
26,5,2011,Credit,129706,IT12,41532,20,1900,1293
25,5,2011,Credit,129707,IG01,10310,1,87.47,61
25,5,2011,Credit,129707,IG01,45623,80,150.48,90
25,5,2011,Credit,129707,IG01,45622,80,158.08,96
25,5,2011,Credit,129707,IG01,45620,160,159.6,99
25,5,2011,Credit,129707,IG01,45619,160,171.76,107
25,5,2011,Credit,129707,IG01,30244,8,288,181
25,5,2011,Credit,129707,IG01,40766,8,320,205
25,5,2011,Credit,129707,IG01,30265,8,380,238
25,5,2011,Credit,129707,IG01,30191,40,441.76,350
25,5,2011,Credit,129707,IG01,44782,50,4200,3049
26,5,2011,Credit,129709,IZ01,41532,1,105,65
26,5,2011,Credit,129709,IZ01,41533,2,210,131
26,5,2011,Credit,129709,IZ01,41534,2,210,130
26,5,2011,Credit,129709,IZ01,41536,5,525,325
26,5,2011,Credit,129709,IZ01,41535,6,630,389
27,5,2011,Credit,129710,IJ01,45540,4,281.35,209
27,5,2011,Credit,129710,IJ01,45538,4,324,236
27,5,2011,Credit,129710,IJ01,45445,42,1764,1609
27,5,2011,Credit,129710,IJ01,41418,280,11620,9471
18,5,2011,Credit,129711,IT09,41526,1,2339.45,2339.45
26,5,2011,Credit,129712,IT09,41526,1,1579.53,1579.53
26,5,2011,Credit,129713,IM01,41526,20,2200,0
28,5,2011,Credit,129714,IJ01,41418,546,22659,18470
27,5,2011,Credit,129715,SM01,41057,2,118,56
30,5,2011,Credit,129716,SG05,30219,20,197.1,87
30,5,2011,Credit,129716,SG05,30191,20,216.9,168
26,5,2011,Credit,129717,IK06,40424,26,169,113
26,5,2011,Credit,129717,IK06,45579,65,247,155
26,5,2011,Credit,129717,IK06,44953,100,250,152
26,5,2011,Credit,129717,IK06,40412,36,972,663
26,5,2011,Credit,129717,IK06,44782,50,4200,3050
26,5,2011,Credit,129717,IK06,45095,40,4200,3122
26,5,2011,Credit,129718,IL09,45472,2,112,69
26,5,2011,Credit,129718,IL09,40159,25,115,80
26,5,2011,Credit,129718,IL09,40424,26,169,113
26,5,2011,Credit,129718,IL09,30270,3,360,276
26,5,2011,Credit,129718,IL09,30204,6,369.6,244
26,5,2011,Credit,129718,IL09,40412,18,486,332
26,5,2011,Credit,129718,IL09,45534,18,963.36,658
26,5,2011,Credit,129718,IL09,45642,150,1275,813
26,5,2011,Credit,129719,IK11,44953,25,65,38
26,5,2011,Credit,129719,IK11,44956,25,65,46
26,5,2011,Credit,129719,IK11,41049,25,95,60
26,5,2011,Credit,129719,IK11,45579,25,95,60
26,5,2011,Credit,129719,IK11,40424,26,169,113
26,5,2011,Credit,129719,IK11,43461,3,344.1,276
30,5,2011,Credit,129720,IY03,45681,2,228.48,160
30,5,2011,Credit,129720,IY03,30053,20,775.08,547
28,5,2011,Credit,129721,IT23,45623,80,134.64,89
28,5,2011,Credit,129721,IT23,45110,80,144.84,98
28,5,2011,Credit,129721,IT23,10605,200,158.08,114
28,5,2011,Credit,129721,IT23,40343,200,158.84,115
28,5,2011,Credit,129721,IT23,45607,200,175.56,116
28,5,2011,Credit,129721,IT23,45606,200,180.12,120
28,5,2011,Credit,129721,IT23,45618,320,289.68,200
28,5,2011,Credit,129721,IT23,45104,320,334.62,252
28,5,2011,Credit,129721,IT23,41332,400,339.72,248
28,5,2011,Credit,129721,IT23,45610,400,343.52,239
28,5,2011,Credit,129721,IT23,45620,480,432.48,296
28,5,2011,Credit,129721,IT23,45619,480,465.12,348
28,5,2011,Credit,129721,IT23,45608,600,469.68,332
28,5,2011,Credit,129721,IT23,41485,600,494.76,362
28,5,2011,Credit,129721,IT23,30329,600,515.28,370
28,5,2011,Credit,129721,IT23,45107,640,631.02,474
28,5,2011,Credit,129721,IT23,45106,640,638.82,475
28,5,2011,Credit,129721,IT23,45609,800,686.28,490
30,5,2011,Credit,129722,IJ01,45682,4,381.8,270
30,5,2011,Credit,129722,IJ01,43730,750,1350,850
30,5,2011,Credit,129722,IJ01,41418,392,16268,13260
30,5,2011,Credit,129723,IP03,45092,2,272.09,260
30,5,2011,Credit,129723,IP03,40109,12,468.51,446
30,5,2011,Credit,129723,IP03,45093,6,877.96,836
30,5,2011,Credit,129723,IP03,45091,12,1292.78,1231
30,5,2011,Credit,129723,IP03,10608,200,3459.2,3294
30,5,2011,Credit,129723,IP03,40631,990,4104.67,3908
30,5,2011,Credit,129723,IP03,45001,306,6921.87,6591
30,5,2011,Credit,129723,IP03,30229,270,7187.04,6843
30,5,2011,Credit,129723,IP03,41338,730,9373.86,8926
30,5,2011,Credit,129723,IP03,42127,1820,11716.61,11157
30,5,2011,Credit,129723,IP03,10602,1210,11866.71,11300
26,5,2011,Credit,129724,IP06,41533,50,3905.26,3272
26,5,2011,Credit,129724,IP06,41531,60,4686.31,3886
26,5,2011,Credit,129724,IP06,41532,217,16948.83,14032
26,5,2011,Credit,129725,IT22,41534,50,3830.63,3242
26,5,2011,Credit,129725,IT22,41535,50,3830.63,3243
24,5,2011,Credit,129726,AQ02,44546,0,63,26
30,5,2011,Credit,129727,IA15,45580,1,101646.24,101646
31,5,2011,Credit,129728,IT09,41015,40,783.72,574
31,5,2011,Credit,129729,IA09,40287,1,310,264
31,5,2011,Credit,129729,IA09,10031,50,1225,655
31,5,2011,Credit,129729,IA09,45512,15,1283.88,981
31,5,2011,Credit,129730,IG01,10126,1500,6150,4860
31,5,2011,Credit,129730,IG01,10034,190,7600,5519
31,5,2011,Credit,129731,IT12,45149,20,140,88
31,5,2011,Credit,129731,IT12,40154,50,230,163
31,5,2011,Credit,129731,IT12,40155,50,230,165
31,5,2011,Credit,129731,IT12,40161,50,230,161
31,5,2011,Credit,129731,IT12,40163,50,230,158
31,5,2011,Credit,129731,IT12,40164,50,230,154
31,5,2011,Credit,129731,IT12,41203,1,280,113
31,5,2011,Credit,129731,IT12,45534,6,328.8,225
31,5,2011,Credit,129731,IT12,45370,30,525,408
31,5,2011,Credit,129731,IT12,45772,1,808.5,556
31,5,2011,Credit,129732,IT08,30361,5,180,151
31,5,2011,Credit,129732,IT08,40160,50,230,161
31,5,2011,Credit,129732,IT08,30360,5,255,221
31,5,2011,Credit,129732,IT08,10074,3000,270,214
31,5,2011,Credit,129732,IT08,45128,120,323.1,257
31,5,2011,Credit,129732,IT08,45150,120,325.8,261
31,5,2011,Credit,129732,IT08,45129,120,327.6,261
31,5,2011,Credit,129732,IT08,45130,120,328.05,247
31,5,2011,Credit,129732,IT08,45132,120,330.3,262
31,5,2011,Credit,129732,IT08,40158,75,345,241
31,5,2011,Credit,129732,IT08,40159,75,345,240
31,5,2011,Credit,129732,IT08,43934,240,422.1,346
31,5,2011,Credit,129732,IT08,43938,240,423,331
31,5,2011,Credit,129732,IT08,45126,240,424.8,346
31,5,2011,Credit,129732,IT08,10302,10,497.5,299
31,5,2011,Credit,129732,IT08,40724,128,523.74,331
31,5,2011,Credit,129732,IT08,40152,125,600,415
31,5,2011,Credit,129732,IT08,30053,16,613.8,433
1,6,2011,Credit,129733,IJ01,45719,12,1093.92,789
1,6,2011,Credit,129733,IJ01,41203,9,2070,1017
1,6,2011,Credit,129733,IJ01,45445,48,2256,1839
1,6,2011,Credit,129733,IJ01,41202,20,4600,2103
3,6,2011,Credit,129734,MC09,45747,28,308,218
3,6,2011,Credit,129734,MC09,45749,10,313,215
3,6,2011,Credit,129734,MC09,45745,54,567,384
3,6,2011,Credit,129734,MC09,44714,20,700,478
3,6,2011,Credit,129734,MC09,44055,216,1101.6,593
3,6,2011,Credit,129734,MC09,43549,200,1680,1073
3,6,2011,Credit,129734,MC09,44045,200,1780,1204
3,6,2011,Credit,129734,MC09,41564,51,3009,2023
3,6,2011,Credit,129734,MC09,45765,400,4160,2836
3,6,2011,Credit,129734,MC09,45750,200,4400,2622
2,6,2011,Credit,129735,SQ03,10466,1,205.56,139
2,6,2011,Credit,129736,IT08,43285,160,1520,1084
3,6,2011,Credit,129737,IY03,10034,80,3200,2324
3,6,2011,Credit,129738,IA09,45126,80,141.3,115
3,6,2011,Credit,129738,IA09,10034,30,1200,871
2,6,2011,Credit,129739,IZ01,30053,4,155.52,109
2,6,2011,Credit,129739,IZ01,45105,160,169.68,116
2,6,2011,Credit,129739,IZ01,40726,18,214.2,129
2,6,2011,Credit,129739,IZ01,30056,1,232.92,165
2,6,2011,Credit,129739,IZ01,30295,160,338.52,250
2,6,2011,Credit,129739,IZ01,45107,320,339.36,236
2,6,2011,Credit,129739,IZ01,45112,160,354.48,254
4,6,2011,Credit,129740,MC09,10006,5,140,112
4,6,2011,Credit,129740,MC09,44886,100,260,187
6,6,2011,Credit,129741,IA09,10126,5000,20250,16200
6,6,2011,Credit,129742,IA07,44523,100,250,163
6,6,2011,Credit,129742,IA07,44885,100,250,186
6,6,2011,Credit,129742,IA07,10058,200,960,662
6,6,2011,Credit,129742,IA07,10031,50,1225,655
6,6,2011,Credit,129742,IA07,10126,1000,4100,3240
6,6,2011,Credit,129743,IL09,40159,25,115,80
6,6,2011,Credit,129743,IL09,10458,2,165.24,115
6,6,2011,Credit,129743,IL09,40728,4,221.04,149
6,6,2011,Credit,129743,IL09,45539,6,391.46,304
6,6,2011,Credit,129743,IL09,45682,4,411.5,268
3,6,2011,Credit,129744,IJ01,44874,384,1227.53,1023
3,6,2011,Credit,129744,IJ01,44875,336,1412.13,1160
3,6,2011,Credit,129744,IJ01,43207,180,1665.95,1367
3,6,2011,Credit,129744,IJ01,41663,8,1704.3,1399
3,6,2011,Credit,129744,IJ01,41668,96,1731.6,1422
3,6,2011,Credit,129744,IJ01,42117,168,2154.1,1774
3,6,2011,Credit,129744,IJ01,41654,120,2762.5,2270
3,6,2011,Credit,129744,IJ01,41660,28,3165.18,2596
3,6,2011,Credit,129744,IJ01,41655,112,3190.2,2634
3,6,2011,Credit,129744,IJ01,41664,13,3194.5,2566
3,6,2011,Credit,129745,IJ01,43500,5,1843.15,1305
3,6,2011,Credit,129745,IJ01,41339,20,2155.06,1526
3,6,2011,Credit,129745,IJ01,43240,9,2454.19,1730
3,6,2011,Credit,129745,IJ01,41658,46,3220.43,2642
3,6,2011,Credit,129745,IJ01,41659,72,6812.33,5588
6,6,2011,Credit,129746,IJ01,10269,4,592.24,389
6,6,2011,Credit,129746,IJ01,43239,10,855,592
6,6,2011,Credit,129746,IJ01,10277,10,1548.58,1039
6,6,2011,Credit,129746,IJ01,43500,5,1842.24,1304
6,6,2011,Credit,129746,IJ01,10520,20,2340.19,1653
7,6,2011,Credit,129747,IP03,44490,10000,1260,1200
7,6,2011,Credit,129747,IP03,43517,20000,2520,2400
7,6,2011,Credit,129747,IP03,43520,10000,3430,3300
7,6,2011,Credit,129747,IP03,43516,30000,3780,3600
7,6,2011,Credit,129747,IP03,43518,30000,3780,3600
7,6,2011,Credit,129747,IP03,43514,30000,7020,6600
7,6,2011,Credit,129747,IP03,43515,30000,7020,6600
7,6,2011,Credit,129748,IT07,43514,2000,460,440
7,6,2011,Credit,129748,IT07,43515,2000,460,440
7,6,2011,Credit,129748,IT07,45488,5000,535,500
7,6,2011,Credit,129748,IT07,45489,5000,535,500
7,6,2011,Credit,129748,IT07,43516,5000,620,600
7,6,2011,Credit,129748,IT07,43517,5000,620,600
7,6,2011,Credit,129748,IT07,45815,1,665.27,665
7,6,2011,Credit,129748,IT07,45814,2,751.65,751.65
7,6,2011,Credit,129748,IT07,43518,10000,1240,1200
7,6,2011,Credit,129748,IT07,44490,10000,1240,1200
7,6,2011,Credit,129748,IT07,45818,2,1403.14,1403
7,6,2011,Credit,129748,IT07,45819,3,2427.73,2427.73
7,6,2011,Credit,129748,IT07,45816,4,2462.46,2462
7,6,2011,Credit,129748,IT07,45817,4,2713.01,2713.01
7,6,2011,Credit,129749,IT04,45629,80,143.48,98
7,6,2011,Credit,129749,IT04,45626,80,145.52,98
7,6,2011,Credit,129749,IT04,43938,160,282.15,221
7,6,2011,Credit,129749,IT04,45535,8,388.8,271
7,6,2011,Credit,129749,IT04,45645,60,426,260
7,6,2011,Credit,129749,IT04,40861,54,523.74,320
7,6,2011,Credit,129749,IT04,41015,40,793.44,579
7,6,2011,Credit,129749,IT04,40727,60,863.28,632
7,6,2011,Credit,129749,IT04,40737,40,1015.2,737
7,6,2011,Credit,129749,IT04,40413,18,1260,848
7,6,2011,Credit,129749,IT04,40724,320,1305.78,828
7,6,2011,Credit,129749,IT04,10574,30,1730.4,1132
7,6,2011,Credit,129749,IT04,44010,4,2454,1806
7,6,2011,Credit,129749,IT04,43279,440,3520,2662
7,6,2011,Credit,129749,IT04,45534,76,3668.64,2593
7,6,2011,Credit,129749,IT04,30204,60,3696,2438
7,6,2011,Credit,129750,IT23,44781,1,85.6,62
7,6,2011,Credit,129750,IT23,45758,1,85.6,64
7,6,2011,Credit,129750,IT23,45504,120,115.2,83
7,6,2011,Credit,129750,IT23,41401,100,240,157
7,6,2011,Credit,129750,IT23,30239,40,287.1,223
7,6,2011,Credit,129750,IT23,10365,40,287.55,224
7,6,2011,Credit,129750,IT23,45262,40,304.65,217
7,6,2011,Credit,129750,IT23,44499,400,384,236
7,6,2011,Credit,129750,IT23,10366,60,424.8,320
7,6,2011,Credit,129750,IT23,30191,40,434.7,337
7,6,2011,Credit,129750,IT23,30193,40,439.2,346
7,6,2011,Credit,129750,IT23,44782,10,856,610
7,6,2011,Credit,129750,IT23,45022,40,1283.04,925
7,6,2011,Credit,129750,IT23,45761,120,4092.48,2964
8,6,2011,Credit,129751,IJ01,41204,40,9200,4458
8,6,2011,Credit,129751,IJ01,41205,60,13800,7102
8,6,2011,Credit,129752,IT24,43698,150,480,339
8,6,2011,Credit,129752,IT24,40069,16,2073.6,1330
10,6,2011,Credit,129753,SH14,44240,2,114,56
10,6,2011,Credit,129753,SH14,40914,2,118,62
9,6,2011,Credit,129754,IT12,41461,126,3024,2113
9,6,2011,Credit,129755,IA14,45632,40,3224,1848
9,6,2011,Credit,129756,IK11,30385,20,36,14
9,6,2011,Credit,129756,IK11,43970,15,480,356
9,6,2011,Credit,129756,IK11,43192,20,760,600
9,6,2011,Credit,129756,IK11,40812,100,1180,1075
9,6,2011,Credit,129756,IK11,40889,116,1368.8,1125
9,6,2011,Credit,129756,IK11,41331,50,4320,3170
9,6,2011,Credit,129756,IK11,40908,50,4380,3194
9,6,2011,Credit,129756,IK11,30059,500,5900,5500
9,6,2011,Credit,129757,IG01,10208,250,225,135
9,6,2011,Credit,129757,IG01,10218,250,225,135
9,6,2011,Credit,129757,IG01,10640,250,225,135
9,6,2011,Credit,129757,IG01,42897,250,225,146
9,6,2011,Credit,129757,IG01,10574,6,346.08,226
9,6,2011,Credit,129757,IG01,44489,50,967.56,716
9,6,2011,Credit,129757,IG01,30193,100,1076.68,868
9,6,2011,Credit,129757,IG01,41526,1,3859.7,3607
9,6,2011,Credit,129758,IL09,40767,40,152,98
9,6,2011,Credit,129758,IL09,10458,2,162.72,114
9,6,2011,Credit,129758,IL09,40728,4,198.36,141
9,6,2011,Credit,129758,IL09,10606,2,268.8,179
9,6,2011,Credit,129758,IL09,41204,1,280,111
9,6,2011,Credit,129758,IL09,30204,6,369.6,244
9,6,2011,Credit,129759,IT08,10302,10,510.5,306
9,6,2011,Credit,129759,IT08,41653,16,539.28,368
9,6,2011,Credit,129759,IT08,45681,6,645.6,451
9,6,2011,Credit,129759,IT08,45534,30,1574.88,1035
9,6,2011,Credit,129760,IJ01,44953,100,250,153
9,6,2011,Credit,129760,IJ01,44954,100,250,178
9,6,2011,Credit,129760,IJ01,44955,100,250,181
9,6,2011,Credit,129760,IJ01,10515,16,3081.65,2110
9,6,2011,Credit,129760,IJ01,40191,6000,11820,10206
9,6,2011,Credit,129760,IJ01,45445,410,19270,15706
10,6,2011,Credit,129761,IS05,10379,300,2056,1726
10,6,2011,Credit,129762,SE01,44169,4,74,46
10,6,2011,Credit,129763,SS23,43943,80,153.6,113
10,6,2011,Credit,129763,SS23,45129,60,175.68,130
10,6,2011,Credit,129763,SS23,43839,100,1244.7,879
11,6,2011,Credit,129764,IJ01,42117,120,1549.93,1266
11,6,2011,Credit,129764,IJ01,41661,11,1581.13,1298
11,6,2011,Credit,129764,IJ01,41662,9,1613.63,1324
11,6,2011,Credit,129764,IJ01,41657,36,1845.68,1514
11,6,2011,Credit,129764,IJ01,41654,240,5540.28,4541
13,6,2011,Credit,129765,IT09,40154,50,230,163
13,6,2011,Credit,129765,IT09,40152,100,480,332
13,6,2011,Credit,129765,IT09,44039,3,552,381
13,6,2011,Credit,129766,IL09,43839,10,98,88
13,6,2011,Credit,129766,IL09,43838,6,176,149
13,6,2011,Credit,129766,IL09,10401,16,297.25,251
13,6,2011,Credit,129767,IT08,43837,4,180.5,152
13,6,2011,Credit,129767,IT08,43839,20,213.75,179
13,6,2011,Credit,129767,IT08,43838,12,368.25,309
13,6,2011,Credit,129767,IT08,10379,80,533.25,458
13,6,2011,Credit,129767,IT08,44174,30,722.5,612
13,6,2011,Credit,129767,IT08,10401,40,766.5,644
13,6,2011,Credit,129767,IT08,30262,300,1320.5,1108
13,6,2011,Credit,129767,IT08,10394,100,1401.5,1136
13,6,2011,Credit,129768,IA09,10379,40,282,236
13,6,2011,Credit,129768,IA09,10034,30,1200,871
13,6,2011,Credit,129769,IJ01,43838,30,859.1,745
13,6,2011,Credit,129769,IJ01,44591,10,992.44,905
